0,0.8197552218885552
1,0.2968368368368368
1,0.5680791458124791
0,0.4353344010677344
1,0.5762861528194861
1,0.67088008008008
1,0.3961923256589923
1,0.575226026026026
1,0.44676436436436434
1,0.591299032365699
1,0.053863596930263595
1,0.708907974641308
1,0.24221434768101435
1,0.5710503837170504
1,0.2451273940607274
1,0.6568683350016683
1,0.1892900900900901
0,0.1906990990990991
1,0.5513903236569904
1,0.5535008341675008
1,0.4633267934601268
1,0.4885476142809476
1,0.4524834167500834
1,0.5101155822489156
1,0.5031555555555556
1,0.41279172505839173
1,0.610625959292626
1,0.38211558224891556
1,0.03823556890223557
1,0.1275325992659326
1,0.3702984317650984
1,0.27918024691358023
1,0.6496752752752752
1,0.5102264931598265
1,0.6305210543877211
1,0.38726112779446115
1,0.9244302969636303
1,0.3154268935602269
1,0.4931618284951618
1,0.2811518184851518
1,0.7374382382382383
1,0.5082096763430097
1,0.5841606940273607
1,0.5943017684351017
1,0.5245193193193193
1,0.4675317984651318
1,0.45158224891558224
1,0.6227273940607274
1,0.24173853853853855
1,0.36757143810477144
1,0.4909269269269269
1,0.5651297964631298
1,0.6437548214881548
1,0.4418042042042042
1,0.8395411411411411
1,0.6884782115448782
1,0.35748628628628626
1,0.1426074074074074
1,0.6694477143810477
1,0.5244898231564898
1,0.4892780780780781
0,0.5821194527861194
1,0.5352954287620955
1,0.32804057390724056
1,0.5749725725725726
1,0.7129498832165498
1,0.6323068401735068
1,0.35912218885552216
1,0.6107514180847514
1,0.6147287287287287
1,0.48699526192859527
1,0.27480093426760094
1,0.6228142809476143
0,0.36008288288288287
1,0.408686019352686
1,0.5849348014681348
1,0.4575467467467467
1,0.3873402736069403
1,0.30607313980647316
1,0.47472045378712047
1,0.3304254921588255
1,0.5884596596596596
1,0.585256990323657
1,0.4707338004671338
1,0.6969167834501168
1,0.4383104437771104
1,0.4803855855855856
1,0.577707040373707
1,0.44722522522522523
1,0.30060567233900565
1,0.4490978978978979
1,0.6711101768435102
0,0.21349215882549216
1,0.4431917250583917
0,0.4638778778778779
1,0.5426698698698699
1,0.4026046046046046
1,0.7095144477811145
1,0.49011251251251253
1,0.48613133133133135
1,0.9173143810477143
0,0.0
1,0.3996076076076076
1,0.1813610944277611
1,0.4070226226226226
1,0.35842976309642977
1,0.42772025358692023
1,0.4181514848181515
1,0.37282375709042376
1,0.26095308641975307
1,0.4720527193860527
1,0.7082146146146147
1,0.31404084084084083
1,0.15378765432098765
1,0.42859486152819487
1,0.23888248248248248
1,0.19663263263263264
1,0.5298242242242243
1,0.3485912579245913
1,0.19266026026026026
1,0.6317210543877211
1,0.31487047047047045
1,0.37789496162829495
1,0.46475422088755425
1,0.591541007674341
1,0.35087073740407076
1,0.8198553219886553
1,0.311628962295629
1,0.6602585251918586
1,0.41118785452118783
0,0.22619139139139138
1,0.5572707374040707
1,0.5235220553887221
1,0.4059384718051385
1,0.34924364364364363
1,0.6322996329662997
1,0.3981642976309643
1,0.5798238238238238
1,0.38387280613947283
1,0.5262941608274941
1,0.5559664998331665
1,0.5565321321321322
1,0.5398178178178178
1,0.8245213213213213
1,0.469853053053053
1,0.4616517851184518
0,0.5560954287620954
1,0.5381836503169837
1,0.3290198198198198
0,0.49939886553219887
1,0.49351965298631967
1,0.38406473139806474
1,0.4625679012345679
1,0.47984304304304304
0,0.006683616950283617
1,0.45389736403069736
1,0.22155995995995997
1,0.6109979312645979
1,0.4983342008675342
1,1.0
1,0.48778565231898563
1,0.4113743076409743
1,0.4789991324657991
1,0.46833046379713045
1,0.5912298965632299
1,0.15451758425091758
1,0.5935538204871538
